Fecha,CAM,CCA,MER,PED,SAC,SFE,TAH,UAX,UIZ
1/1/2020,0.6041666666666663,0.39999999999999986,0.6304347826086955,0.37499999999999994,0.14347826086956525,0.12608695652173915,0.47391304347826063,0.0,0.3217391304347825
1/2/2020,0.1857142857142858,0.1190476190476191,0.24285714285714283,0.047619047619047616,0.5190476190476191,0.09523809523809526,0.10952380952380955,0.0,0.10476190476190476
1/3/2020,0.3958333333333333,0.25416666666666665,0.49166666666666675,0.21666666666666667,0.29999999999999993,0.18333333333333335,0.22916666666666666,0.0,0.2833333333333334
1/4/2020,0.32083333333333336,0.4166666666666667,0.45416666666666655,0.3666666666666667,0.5125000000000001,0.24583333333333326,0.20833333333333334,0.2958333333333333,0.25
1/5/2020,0.4333333333333334,0.40416666666666673,0.3916666666666666,0.20833333333333334,0.6333333333333334,0.225,0.3708333333333334,0.44583333333333325,0.42916666666666664
1/6/2020,1.0583333333333333,0.85,0.8708333333333332,0.525,1.1416666666666664,0.49166666666666664,0.5958333333333333,0.8421052631578947,0.5749999999999998
1/7/2020,0.4249999999999999,0.25833333333333336,0.5750000000000001,0.2608695652173913,0.7374999999999999,0.2041666666666667,0.5541666666666666,0.6333333333333334,0.5375000000000001
1/8/2020,0.5833333333333334,0.431578947368421,0.6142857142857143,0.4095238095238095,0.6285714285714284,0.5666666666666665,0.3095238095238095,0.5285714285714286,0.5352941176470589
1/9/2020,0.7708333333333334,0.44999999999999996,1.025,0.36666666666666664,1.1916666666666669,0.3333333333333334,0.5904761904761905,0.44583333333333336,0.0
1/10/2020,0.5791666666666667,0.44166666666666665,0.8666666666666667,0.3333333333333333,0.7708333333333336,0.20434782608695648,0.5083333333333333,0.39166666666666655,0.0
1/11/2020,0.49166666666666664,0.3625,0.8041666666666666,0.25833333333333325,0.5869565217391305,0.19999999999999998,0.5666666666666668,0.43749999999999994,0.0
1/12/2020,0.41666666666666674,0.42916666666666686,0.5708333333333333,0.32916666666666666,0.3666666666666667,0.2833333333333333,0.6041666666666667,0.5458333333333333,0.37499999999999994
1/13/2020,0.6875,0.34999999999999987,0.725,0.33333333333333326,0.8000000000000002,0.19166666666666668,0.4958333333333332,0.6999999999999998,0.4708333333333332
1/14/2020,0.6714285714285715,0.4428571428571428,0.6761904761904763,0.28888888888888886,0.5952380952380951,0.4333333333333334,0.6761904761904761,0.5523809523809523,0.5190476190476191
1/15/2020,0.5916666666666667,0.3624999999999999,0.5041666666666665,0.3333333333333333,0.6124999999999999,0.35833333333333334,0.5260869565217391,0.375,0.7545454545454546
1/16/2020,0.39583333333333326,0.2523809523809524,0.3708333333333333,0.2791666666666666,0.3619047619047619,0.3333333333333333,0.29565217391304344,0.28750000000000003,0.3041666666666667
1/17/2020,0.4708333333333334,0.42083333333333334,0.3833333333333333,0.3125,0.4750000000000001,0.35833333333333334,0.3125,0.39166666666666666,0.4124999999999999
1/18/2020,0.5875000000000001,0.42916666666666664,0.5124999999999998,0.32499999999999996,0.6916666666666668,0.32500000000000007,0.31249999999999994,0.35833333333333334,0.44999999999999996
1/19/2020,0.24583333333333338,0.2541666666666667,0.32083333333333336,0.16875000000000004,0.3166666666666667,0.18333333333333335,0.1875,0.2416666666666667,0.07916666666666668
1/20/2020,0.3523809523809524,0.4476190476190478,0.5210526315789474,0.39444444444444443,0.0,0.3238095238095238,0.45714285714285713,0.4904761904761906,0.3333333333333333
1/21/2020,0.6408333333333334,0.5329166666666666,0.6714285714285715,0.3925,0.0,0.3722727272727273,0.7270833333333333,0.7733333333333333,0.5416666666666669
1/22/2020,0.8916666666666665,0.5666666666666668,0.8583333333333333,0.3833333333333333,0.0,0.21428571428571427,0.45416666666666655,0.5666666666666667,0.4958333333333332
1/23/2020,0.7041666666666666,0.4874999999999999,0.6833333333333336,0.38333333333333325,0.0,0.22083333333333335,0.3083333333333333,0.43750000000000006,0.35833333333333334
1/24/2020,0.4625000000000001,0.37500000000000017,0.37083333333333335,0.24166666666666667,0.0,0.3,0.32499999999999996,0.3958333333333334,0.325
1/25/2020,0.5291666666666665,0.3791666666666666,0.4166666666666665,0.2916666666666667,0.0,0.29999999999999993,0.2625,0.5086956521739129,0.49999999999999994
1/26/2020,0.5285714285714286,0.26666666666666666,0.0,0.17142857142857149,0.0,0.1952380952380952,0.29523809523809513,0.2761904761904762,0.3749999999999999
1/27/2020,0.5124999999999998,0.38333333333333325,0.0,0.2666666666666666,0.0,0.19500000000000003,0.39166666666666666,0.34999999999999987,0.39999999999999997
1/28/2020,0.7999999999999998,0.375,0.0,0.2958333333333334,0.0,0.15416666666666673,0.39166666666666666,0.3,0.3958333333333333
1/29/2020,0.35833333333333334,0.36666666666666653,0.0,0.2499999999999999,0.0,0.25833333333333336,0.5714285714285714,0.3708333333333333,0.4124999999999998
1/30/2020,0.42083333333333317,0.27499999999999997,0.0,0.325,0.0,0.1666666666666667,0.21111111111111114,0.19166666666666668,0.2083333333333334
1/31/2020,0.38333333333333347,0.23749999999999996,0.0,0.2416666666666667,0.0,0.15833333333333338,0.22608695652173902,0.2958333333333333,0.43
2/1/2020,0.2333333333333333,0.4333333333333333,0.0,0.43333333333333346,0.0,0.3904761904761904,0.457142857142857,0.4380952380952382,0.35789473684210527
2/2/2020,0.7708333333333334,0.525,0.0,0.49583333333333335,0.0,0.4625000000000001,0.6333333333333334,0.5916666666666666,0.46249999999999997
2/3/2020,0.3499999999999999,0.1958333333333333,0.0,0.20416666666666658,0.0,0.1458333333333334,0.2608695652173914,0.25833333333333325,0.2708333333333333
2/4/2020,0.48333333333333317,0.2291666666666666,0.0,0.2791666666666665,0.0,0.18749999999999997,0.21666666666666676,0.20000000000000004,0.15416666666666673
2/5/2020,0.24999999999999986,0.1583333333333334,0.0,0.14166666666666672,0.2416666666666666,0.12083333333333339,0.12083333333333336,0.13750000000000004,0.1583333333333334
2/6/2020,0.29583333333333334,0.27499999999999997,0.0,0.22083333333333335,0.24583333333333335,0.1625,0.3333333333333333,0.2166666666666667,0.22500000000000006
2/7/2020,0.7904761904761903,0.5761904761904761,0.7999999999999998,0.5095238095238094,0.7047619047619047,0.3142857142857143,0.4190476190476189,0.4619047619047619,0.5333333333333333
2/8/2020,0.575,0.28333333333333327,0.5291666666666667,0.20000000000000004,0.5708333333333332,0.24583333333333332,0.2874999999999999,0.2374999999999999,0.375
2/9/2020,0.4458333333333333,0.24583333333333324,0.4458333333333333,0.18333333333333338,0.6416666666666667,0.1875,0.33333333333333326,0.31666666666666654,0.31249999999999994
2/10/2020,0.7250000000000002,0.425,0.5916666666666666,0.3190476190476191,0.8833333333333332,0.32083333333333336,0.48260869565217385,0.3833333333333333,0.525
2/11/2020,0.5833333333333334,0.4166666666666667,0.6541666666666667,0.31666666666666665,0.7999999999999999,0.32083333333333336,0.48749999999999977,0.4499999999999999,0.6416666666666667
2/12/2020,0.24583333333333335,0.3083333333333333,0.6100000000000001,0.2666666666666666,0.2875,0.1583333333333334,0.23749999999999993,0.2666666666666666,0.28695652173913033
2/13/2020,0.37894736842105253,0.25,0.36666666666666664,0.36666666666666664,0.664705882352941,0.3714285714285715,0.4285714285714285,0.4238095238095238,0.3222222222222222
2/14/2020,0.4666666666666666,0.55,0.8208333333333333,0.4666666666666666,0.5826086956521739,0.42916666666666675,0.5583333333333332,0.5458333333333333,0.6625
2/15/2020,0.5041666666666665,0.38749999999999996,0.6166666666666668,0.3666666666666667,0.6750000000000003,0.3916666666666666,0.46666666666666656,0.33749999999999997,0.5958333333333333
2/16/2020,0.2416666666666666,0.24999999999999997,0.4208333333333332,0.19565217391304351,0.5750000000000001,0.23333333333333336,0.44583333333333325,0.3583333333333332,0.47916666666666674
2/17/2020,0.4875000000000001,0.42916666666666675,0.6041666666666667,0.3708333333333333,0.775,0.2666666666666667,0.38749999999999996,0.43750000000000006,0.5749999999999998
2/18/2020,0.5999999999999999,0.5541666666666667,0.6666666666666666,0.5909090909090909,0.9624999999999999,0.3785714285714286,0.7222222222222221,0.39999999999999997,0.6521739130434782
2/19/2020,0.6904761904761907,0.6722222222222223,0.6380952380952382,0.4904761904761906,0.7619047619047619,0.46842105263157907,0.27777777777777773,0.3523809523809524,0.635
2/20/2020,0.40833333333333305,0.3791666666666666,0.37499999999999994,0.25833333333333325,0.3142857142857143,0.23333333333333328,0.2782608695652173,0.26666666666666666,0.3208333333333332
2/21/2020,0.275,0.19999999999999998,0.2875,0.1958333333333333,0.36666666666666675,0.24583333333333332,0.22916666666666666,0.20416666666666675,0.2791666666666666
2/22/2020,0.45,0.34166666666666673,0.3208333333333333,0.3083333333333334,0.4874999999999999,0.44999999999999996,0.3375000000000001,0.3458333333333334,0.36666666666666664
2/23/2020,0.5083333333333334,0.2708333333333333,0.47500000000000003,0.25,0.6333333333333334,0.30833333333333335,0.36666666666666664,0.3541666666666666,0.3499999999999999
2/24/2020,0.69,0.34166666666666656,0.47083333333333316,0.19130434782608696,0.6166666666666666,0.2833333333333334,0.2374999999999999,0.3416666666666666,0.4333333333333333
2/25/2020,0.3952380952380951,0.19523809523809527,0.43809523809523804,0.23000000000000007,0.37142857142857144,0.2,0.26666666666666655,0.2476190476190475,0.3333333333333332
2/26/2020,0.225,0.3166666666666667,0.4125000000000001,0.25416666666666665,0.2958333333333333,0.2125,0.47083333333333327,0.3291666666666666,0.3166666666666667
2/27/2020,0.39583333333333326,0.3958333333333334,0.375,0.3583333333333332,0.3083333333333333,0.32499999999999996,0.319047619047619,0.28499999999999986,0.25833333333333336
2/28/2020,0.3499999999999999,0.32916666666666666,0.491304347826087,0.28750000000000003,0.3458333333333334,0.26,0.4000000000000001,0.3416666666666666,0.4041666666666666
2/29/2020,0.5124999999999998,0.32499999999999996,0.4208333333333334,0.2416666666666667,0.35833333333333334,0.0,0.4666666666666666,0.34583333333333327,0.33749999999999997
3/1/2020,0.6041666666666666,0.3624999999999999,0.5291666666666667,0.1863636363636364,0.5458333333333333,0.0,0.3916666666666666,0.42083333333333334,0.4208333333333334
3/2/2020,0.676190476190476,0.17777777777777778,0.6476190476190476,0.29473684210526313,0.5380952380952378,0.0,0.33809523809523806,0.3190476190476191,0.2809523809523809
3/3/2020,0.41666666666666646,0.2708333333333333,0.5708333333333333,0.23750000000000004,0.27499999999999986,0.0,0.2708333333333332,0.325,0.22499999999999998
3/4/2020,0.26363636363636367,0.2041666666666667,0.3789473684210526,0.19166666666666674,0.15833333333333338,0.0,0.17083333333333336,0.2458333333333332,0.1625
3/5/2020,0.4499999999999999,0.34166666666666673,0.39166666666666666,0.30833333333333335,0.4749999999999999,0.0,0.425,0.43750000000000006,0.4416666666666668
3/6/2020,0.3875000000000001,0.4041666666666666,0.36250000000000004,0.28888888888888886,0.24583333333333335,0.0,0.34583333333333327,0.3500000000000001,0.24999999999999997
3/7/2020,0.3416666666666666,0.29999999999999993,0.25416666666666665,0.19999999999999996,0.34166666666666673,0.0,0.4043478260869566,0.2708333333333333,0.2208333333333333
3/8/2020,0.37142857142857144,0.2952380952380952,0.3190476190476189,0.3333333333333333,0.4857142857142859,0.0,0.39047619047619053,0.3428571428571428,0.3428571428571428
3/9/2020,0.3625,0.30000000000000004,0.3583333333333332,0.2791666666666666,0.4791666666666667,0.0,0.3333333333333332,0.3374999999999999,0.3208333333333333
3/10/2020,0.3291666666666667,0.4083333333333332,0.4249999999999999,0.3458333333333334,0.265,0.0,0.2875,0.2416666666666666,0.24999999999999992
3/11/2020,0.5958333333333333,0.5125000000000001,0.6041666666666666,0.43333333333333335,0.46666666666666673,0.0,0.3952380952380953,0.38749999999999996,0.3368421052631579
3/12/2020,0.5416666666666666,0.37916666666666665,0.5958333333333334,0.20833333333333337,0.6999999999999998,0.0,0.3208333333333332,0.32083333333333325,0.4708333333333332
3/13/2020,0.41250000000000003,0.3,0.5458333333333335,0.23333333333333336,0.5124999999999998,0.0,0.2333333333333333,0.29166666666666663,0.3875
3/14/2020,0.27142857142857146,0.1857142857142858,0.35238095238095235,0.17142857142857149,0.5809523809523809,0.0,0.3142857142857142,0.20476190476190476,0.22380952380952382
3/15/2020,0.20000000000000004,0.18750000000000003,0.25833333333333325,0.19583333333333333,0.4625000000000001,0.0,0.26250000000000007,0.2041666666666667,0.32307692307692315
3/16/2020,0.24583333333333332,0.2166666666666666,0.31666666666666665,0.19166666666666668,0.3291666666666667,0.0,0.24583333333333326,0.2374999999999999,0.19565217391304351
3/17/2020,0.4583333333333334,0.28750000000000003,0.5833333333333334,0.1791666666666667,0.5708333333333332,0.0,0.225,0.3374999999999999,0.47083333333333327
3/18/2020,0.6083333333333334,0.3500000000000001,0.6625000000000001,0.17916666666666667,0.6125000000000002,0.0,0.32916666666666655,0.35833333333333334,0.49999999999999994
3/19/2020,0.4833333333333332,0.25384615384615383,0.6333333333333334,0.17500000000000004,0.7333333333333335,0.1666666666666667,0.26521739130434774,0.30416666666666664,0.37083333333333335
3/20/2020,0.37142857142857144,0.0,0.5285714285714286,0.15714285714285717,0.22666666666666677,0.1421052631578948,0.275,0.3095238095238094,0.3857142857142856
3/21/2020,0.26666666666666666,0.0,0.25833333333333336,0.13333333333333333,0.2916666666666667,0.11666666666666668,0.25,0.2333333333333334,0.32083333333333336
3/22/2020,0.32083333333333325,0.0,0.27499999999999997,0.1666666666666667,0.2999999999999999,0.1666666666666667,0.2874999999999999,0.23749999999999985,0.31249999999999994
3/23/2020,0.4749999999999999,0.0,0.4208333333333332,0.19583333333333333,0.36666666666666664,0.1708333333333333,0.29999999999999993,0.27499999999999997,0.4749999999999999
3/24/2020,0.4041666666666665,0.0,0.47083333333333316,0.27499999999999997,0.5208333333333334,0.17500000000000004,0.3652173913043478,0.3625,0.37083333333333335
3/25/2020,0.36666666666666675,0.0,0.39166666666666666,0.24583333333333335,0.5291666666666667,0.14166666666666672,0.28333333333333327,0.36250000000000004,0.43478260869565216
3/26/2020,0.4238095238095238,0.0,0.580952380952381,0.27142857142857146,0.3857142857142856,0.19047619047619047,0.36,0.35714285714285704,0.4476190476190475
3/27/2020,0.5333333333333332,0.0,0.42916666666666664,0.3041666666666666,0.46666666666666673,0.2958333333333333,0.3041666666666667,0.24583333333333324,0.40833333333333327
3/28/2020,0.35000000000000003,0.0,0.325,0.2958333333333333,0.5041666666666668,0.3083333333333333,0.47083333333333327,0.4166666666666667,0.3625
3/29/2020,0.2333333333333333,0.0,0.23749999999999993,0.19166666666666674,0.36250000000000004,0.21250000000000002,0.23333333333333328,0.34583333333333344,0.2833333333333333
3/30/2020,0.3708333333333333,0.0,0.3708333333333333,0.23750000000000004,0.3666666666666667,0.2333333333333334,0.3434782608695653,0.4041666666666666,0.3041666666666667
3/31/2020,0.2666666666666667,0.0,0.2874999999999999,0.18333333333333335,0.38333333333333325,0.1333333333333334,0.28333333333333327,0.32499999999999996,0.2130434782608695
4/1/2020,0.25238095238095243,0.0,0.21428571428571427,0.21904761904761916,0.3999999999999999,0.20476190476190478,0.3095238095238096,0.24285714285714288,0.2285714285714286
4/2/2020,0.205,0.0,0.19999999999999998,0.17500000000000002,0.2791666666666666,0.14090909090909098,0.3304347826086956,0.3041666666666666,0.28260869565217384
4/3/2020,0.3166666666666666,0.0,0.32380952380952377,0.19583333333333333,0.3291666666666666,0.18181818181818185,0.25833333333333336,0.2791666666666666,0.26666666666666655
4/4/2020,0.3166666666666667,0.0,0.36666666666666675,0.16250000000000006,0.37499999999999994,0.20000000000000004,0.25,0.27083333333333337,0.2833333333333334
4/5/2020,0.2291666666666667,0.0,0.2874999999999999,0.17272727272727273,0.3260869565217391,0.20833333333333334,0.2695652173913043,0.22499999999999995,0.18750000000000008
4/6/2020,0.31666666666666665,0.0,0.4208333333333334,0.16250000000000006,0.25,0.2222222222222222,0.23333333333333328,0.2833333333333334,0.34117647058823525
4/7/2020,0.2619047619047619,0.0,0.20000000000000004,0.1,0.3333333333333333,0.13809523809523813,0.20952380952380953,0.23333333333333325,0.26190476190476175
4/8/2020,0.26249999999999996,0.0,0.2958333333333332,0.17500000000000007,0.3333333333333333,0.2066666666666667,0.2541666666666666,0.2249999999999999,0.24782608695652159
4/9/2020,0.26666666666666666,0.0,0.25833333333333336,0.25000000000000006,0.43478260869565216,0.24166666666666667,0.19166666666666668,0.24166666666666672,0.2625
4/10/2020,0.3333333333333333,0.0,0.3375000000000001,0.12500000000000003,0.2916666666666666,0.12500000000000003,0.20434782608695662,0.27499999999999997,0.325
4/11/2020,0.28333333333333327,0.0,0.2916666666666666,0.1041666666666667,0.2583333333333333,0.14166666666666672,0.21666666666666656,0.2416666666666667,0.2208333333333332
4/12/2020,0.20833333333333337,0.0,0.2249999999999999,0.15416666666666667,0.12499999999999999,0.11250000000000003,0.09583333333333334,0.1791666666666667,0.11739130434782612
4/13/2020,0.37000000000000005,0.0,0.3761904761904762,0.17619047619047626,0.3999999999999999,0.18095238095238098,0.2714285714285714,0.30952380952380953,0.33333333333333326
4/14/2020,0.34583333333333327,0.0,0.3499999999999999,0.19166666666666665,0.2956521739130434,0.2041666666666667,0.2727272727272727,0.31249999999999994,0.30000000000000004
4/15/2020,0.32499999999999996,0.0,0.37083333333333335,0.24583333333333338,0.18333333333333335,0.1958333333333334,0.20000000000000004,0.4083333333333335,0.26249999999999996
4/16/2020,0.27916666666666656,0.0,0.39999999999999997,0.2333333333333333,0.2541666666666667,0.1958333333333334,0.16086956521739135,0.3083333333333333,0.22916666666666666
4/17/2020,0.22500000000000006,0.0,0.40416666666666673,0.32083333333333336,0.3583333333333334,0.20833333333333337,0.1875,0.4458333333333333,0.31250000000000006
4/18/2020,0.2958333333333333,0.0,0.42916666666666675,0.3,0.5083333333333333,0.2791666666666667,0.20000000000000004,0.5130434782608696,0.36086956521739133
4/19/2020,0.2523809523809523,0.0,0.4047619047619048,0.3285714285714285,0.5523809523809524,0.30952380952380953,0.1428571428571429,0.4904761904761906,0.27142857142857146
4/20/2020,0.2958333333333332,0.0,0.3125,0.18749999999999997,0.3625,0.19583333333333333,0.27083333333333326,0.4250000000000001,0.325
4/21/2020,0.30000000000000004,0.0,0.3041666666666667,0.1458333333333334,0.42500000000000004,0.18333333333333332,0.18333333333333332,0.265,0.26249999999999996
4/22/2020,0.3541666666666666,0.0,0.42083333333333317,0.2041666666666667,0.325,0.2083333333333333,0.19999999999999998,0.2583333333333333,0.2499999999999999
4/23/2020,0.3541666666666667,0.0,0.4833333333333334,0.13750000000000004,0.36250000000000004,0.14583333333333334,0.2583333333333334,0.2625,0.1826086956521739
4/24/2020,0.3125,0.0,0.40833333333333327,0.2041666666666667,0.4500000000000002,0.2791666666666667,0.30416666666666664,0.31250000000000006,0.2124999999999999
4/25/2020,0.4285714285714287,0.0,0.4857142857142856,0.21428571428571427,0.34761904761904766,0.22857142857142865,0.26500000000000007,0.30476190476190473,0.261904761904762
4/26/2020,0.11250000000000004,0.0,0.1666666666666667,0.12083333333333336,0.17500000000000002,0.14166666666666672,0.1958333333333334,0.16250000000000006,0.19166666666666674
4/27/2020,0.2125,0.0,0.2124999999999999,0.1708333333333334,0.17083333333333336,0.1583333333333334,0.22083333333333333,0.24999999999999997,0.21249999999999994
4/28/2020,0.32083333333333325,0.0,0.35416666666666674,0.19999999999999998,0.2291666666666667,0.18333333333333335,0.3,0.31666666666666665,0.33478260869565213
4/29/2020,0.3499999999999999,0.0,0.3624999999999999,0.20000000000000007,0.2727272727272727,0.17500000000000004,0.23333333333333325,0.3,0.2958333333333333
4/30/2020,0.1708333333333334,0.0,0.18750000000000003,0.15000000000000005,0.20833333333333337,0.21818181818181817,0.11250000000000003,0.21250000000000002,0.1652173913043479
5/1/2020,0.2761904761904761,0.0,0.3952380952380953,0.22380952380952382,0.4,0.21904761904761907,0.20952380952380958,0.3095238095238096,0.24761904761904768
5/2/2020,0.2916666666666667,0.0,0.3416666666666666,0.2208333333333333,0.4291666666666665,0.2708333333333332,0.3291666666666667,0.375,0.32916666666666666
5/3/2020,0.20416666666666664,0.0,0.19166666666666662,0.15833333333333335,0.21666666666666656,0.1541666666666667,0.20000000000000007,0.24999999999999992,0.2291666666666666
5/4/2020,0.2791666666666665,0.0,0.28333333333333327,0.16250000000000003,0.22916666666666655,0.1708333333333334,0.19166666666666674,0.14166666666666672,0.19166666666666657
5/5/2020,0.19166666666666665,0.0,0.22083333333333321,0.17083333333333336,0.18333333333333332,0.21250000000000005,0.255,0.22083333333333324,0.21304347826086942
5/6/2020,0.2478260869565217,0.0,0.23478260869565215,0.1416666666666667,0.19166666666666665,0.20000000000000007,0.25416666666666665,0.20833333333333334,0.20434782608695654
5/7/2020,0.2619047619047619,0.0,0.319047619047619,0.2571428571428571,0.26190476190476186,0.219047619047619,0.2333333333333333,0.22857142857142856,0.24761904761904763
5/8/2020,0.39166666666666666,0.0,0.40833333333333344,0.23333333333333336,0.31249999999999994,0.2166666666666667,0.18333333333333335,0.23333333333333336,0.2958333333333334
5/9/2020,0.25416666666666665,0.0,0.2791666666666666,0.24999999999999997,0.32173913043478264,0.25833333333333336,0.2083333333333334,0.2666666666666668,0.25000000000000006
5/10/2020,0.1166666666666667,0.0,0.15416666666666673,0.16250000000000006,0.17826086956521742,0.1791666666666666,0.16086956521739135,0.13750000000000004,0.15000000000000005
5/11/2020,0.25,0.0,0.2833333333333333,0.2291666666666667,0.25833333333333336,0.3,0.2041666666666667,0.20416666666666672,0.2125
5/12/2020,0.30833333333333324,0.0,0.4565217391304347,0.20416666666666672,0.39999999999999997,0.24583333333333335,0.21666666666666654,0.3083333333333334,0.2791666666666666
5/13/2020,0.3952380952380953,0.0,0.3999999999999999,0.2190476190476191,0.40476190476190466,0.28095238095238095,0.24761904761904763,0.24285714285714288,0.22380952380952385
5/14/2020,0.3291666666666667,0.0,0.5125000000000002,0.275,0.4083333333333335,0.2571428571428571,0.3166666666666667,0.33749999999999997,0.35416666666666674
5/15/2020,0.2791666666666667,0.0,0.43750000000000006,0.27083333333333337,0.39166666666666683,0.26249999999999996,0.2708333333333333,0.2958333333333333,0.25000000000000006
5/16/2020,0.1708333333333333,0.0,0.19166666666666662,0.12500000000000003,0.25000000000000006,0.10000000000000005,0.2749999999999999,0.25,0.19999999999999998
5/17/2020,0.16250000000000006,0.0,0.21666666666666654,0.17083333333333336,0.24583333333333324,0.18750000000000003,0.2541666666666666,0.2916666666666667,0.18749999999999997
5/18/2020,0.27826086956521734,0.0,0.3869565217391303,0.16470588235294123,0.2041666666666667,0.12916666666666674,0.23157894736842108,0.3000000000000001,0.1416666666666667
5/19/2020,0.24761904761904763,0.0,0.3666666666666667,0.0,0.3095238095238095,0.17894736842105272,0.261904761904762,0.3190476190476191,0.21904761904761902
5/20/2020,0.34583333333333327,0.0,0.46250000000000013,0.0,0.37083333333333335,0.28750000000000003,0.2666666666666667,0.4624999999999999,0.26249999999999996
5/21/2020,0.5041666666666668,0.0,0.5875,0.35000000000000003,0.44583333333333336,0.39999999999999997,0.3347826086956522,0.5958333333333333,0.3416666666666666
5/22/2020,0.42916666666666653,0.0,0.6166666666666668,0.25833333333333336,0.3166666666666666,0.2166666666666666,0.3541666666666667,0.5500000000000002,0.24166666666666667
5/23/2020,0.3291666666666666,0.0,0.48750000000000004,0.16250000000000006,0.3666666666666666,0.18750000000000008,0.20454545454545447,0.4416666666666668,0.205
5/24/2020,0.2863636363636364,0.0,0.3304347826086956,0.12727272727272732,0.0,0.16086956521739135,0.1304347826086957,0.27826086956521745,0.15652173913043482
5/25/2020,0.3904761904761904,0.0,0.3571428571428572,0.22380952380952376,0.0,0.18095238095238103,0.27619047619047626,0.24285714285714288,0.24285714285714294
5/26/2020,0.4166666666666667,0.0,0.35000000000000003,0.18750000000000003,0.0,0.20000000000000004,0.2833333333333333,0.2875,0.2958333333333332
5/27/2020,0.4583333333333335,0.0,0.42916666666666675,0.29583333333333334,0.0,0.3,0.43636363636363645,0.3958333333333334,0.3666666666666667
5/28/2020,0.34583333333333327,0.18333333333333335,0.40416666666666656,0.21304347826086953,0.0,0.19583333333333333,0.3166666666666667,0.41666666666666674,0.3458333333333334
5/29/2020,0.3,0.18333333333333326,0.2875,0.1541666666666667,0.0,0.17500000000000002,0.23749999999999993,0.325,0.2374999999999999
5/30/2020,0.15652173913043482,0.09130434782608698,0.14782608695652177,0.08695652173913046,0.0,0.1130434782608696,0.1130434782608696,0.20869565217391303,0.09130434782608698
5/31/2020,0.2523809523809524,0.12380952380952384,0.2190476190476191,0.17619047619047623,0.0,0.1761904761904762,0.1571428571428572,0.26666666666666666,0.12380952380952384
6/1/2020,0.19166666666666657,0.13076923076923078,0.32083333333333325,0.16250000000000003,0.0,0.15416666666666673,0.2875000000000001,0.2624999999999999,0.3083333333333334
